,0
1355,899.1914361026226
1356,1104.0593977572287
1357,999.6850211631595
1358,858.7011233971119
1359,1000.8161502497817
1360,871.6770632778855
1361,1104.4918234447925
1362,816.6740382618915
1363,912.0961326179745
1364,941.0884548263421
1365,923.7355080200375
1366,875.6334960427255
1367,975.7902595455877
1368,758.590847253061
1369,911.5920728225269
1370,873.7903468178204
1371,1137.856850727476
1372,910.5408955292817
1373,830.8566062831065
1374,862.7798336358394
1375,902.5226742761176
1376,936.5806065788194
1377,837.0389179837654
1378,876.3029750584384
1379,840.1438843833478
1380,929.7945256982728
1381,823.3749105136002
1382,1099.6099083304177
1383,1082.5855274476846
1384,832.8858399022613
1385,889.6620494961924
1386,832.3879620600833
1387,1007.1758162807225
1388,898.7264064796259
1389,879.5909811170582
1390,932.0731934180218
1391,843.0567417176491
1392,961.9195535750919
1393,960.6512091074711
1394,771.6169903270473
1395,963.6645537464158
1396,1006.2099485327786
1397,815.999214300839
1398,885.7835269579582
1399,916.8762904571557
1400,1175.2166585695875
1401,918.0333953336988
1402,994.9751596478043
1403,933.9129339792822
1404,1010.542870187904
1405,1183.5347263748695
1406,795.0022337167122
1407,903.4496313945347
1408,991.7714773815721
1409,980.7847320059303
1410,996.386535335721
1411,938.0217640934807
1412,976.1576563083227
1413,873.5208332001638
1414,823.252453202441
1415,765.0872176613153
1416,877.8935851657825
1417,892.1086035964047
1418,808.981927800523
1419,1030.7771475785935
1420,1074.9519971607908
1421,892.5120501536917
1422,872.3155148967281
1423,942.7886841099298
1424,885.6342338026084
1425,903.5756533939355
1426,861.8230457381201
1427,900.8803240374843
1428,823.4681219882164
1429,958.7584352204539
1430,866.3729898558436
1431,1027.4088625240042
1432,1038.7942085838317
1433,915.9000753666637
1434,818.8261336137739
1435,736.8936967346441
1436,965.5474835546488
1437,951.9466950037854
1438,990.4011180588124
1439,864.2221140698018
1440,972.8825723403446
1441,794.6535718280891
1442,842.5074860944602
1443,1018.4825173294118
1444,1312.043347784089
1445,916.1543695937568
1446,827.4056351499269
1447,1042.9324688421243
1448,985.9368602280623
1449,1130.9427952640624
1450,919.32487431599
1451,896.2078250364932
1452,833.7448700221091
1453,884.7419312881931
1454,799.2807519909339
1455,1055.2054732730603
1456,1005.3981160211082
1457,807.4294785079646
1458,841.6043948651401
1459,917.2276102218165
1460,725.7359873046643
1461,990.9406777318572
1462,906.1027518442958
1463,869.9364934312282
1464,968.9105256931246
1465,812.1729343109297
1466,902.4460961950834
1467,1025.5733687439024
1468,719.5446122413265
1469,1010.7701159900292
1470,985.2430394609326
1471,834.2198995683073
1472,802.7424861615013
1473,945.5726308950152
1474,759.2282936881586
1475,995.0337942056834
1476,932.7585861599089
1477,840.9902059241894
1478,759.9636885088238
1479,906.3855653171014
1480,1012.526858244883
1481,847.3685205752006
1482,879.7855113646157
1483,862.2490991209346
1484,734.1030784964207
1485,1037.595964787857
1486,933.7315505004262
1487,1075.4695828725307
1488,1111.0483431013574
1489,873.389746486343
1490,964.6591954428413
1491,909.8387266507867
1492,732.9647045080676
1493,1354.6086305933384
1494,873.7182158191342
1495,833.3131827768722
1496,999.2895641631362
1497,867.3650017519251
1498,796.4856025202027
1499,1006.3435459439983
1500,858.3070284118944
1501,884.0602350931925
1502,955.2977220481886
1503,897.1791759236254
1504,1148.4179938766074
1505,715.8315620664835
1506,813.3312772835546
1507,837.5491095083235
1508,1146.0001193742646
1509,887.2883111416103
1510,917.17037574821
1511,927.6510451263681
1512,840.50706925333
1513,883.4345981633958
1514,995.2407816198526
1515,864.9725973568776
1516,855.8768531216983
1517,973.5659375146081
1518,919.4453112518024
1519,1010.4568086505456
1520,895.5133928112261
1521,772.6894143548203
1522,857.9299165311575
1523,916.4259671208738
1524,832.5075983935081
1525,866.4037068558549
1526,926.8179371943469
1527,941.1458281422242
1528,863.0338438803699
1529,970.8505112536429
1530,879.2559078873204
1531,925.9379587907748
1532,1320.3554154249252
1533,863.8868180644221
1534,827.2304251096056
1535,807.2332005723605
1536,899.4113001486586
1537,1179.596067239779
1538,868.3310807114976
1539,983.9465752953872
1540,1045.1906113900106
1541,881.7361531350508
1542,820.9497018043869
1543,990.4564464678548
1544,872.8744646803739
1545,840.5149926865301
1546,867.6115708298587
1547,1039.565610637173
1548,986.0760643732057
1549,878.2264660873229
1550,1044.0788072333412
1551,1031.1858883387008
1552,980.3223919073387
1553,875.7742008432147
1554,1086.7775629308526
1555,1004.8767000454804
1556,828.9427664392747
1557,933.1494106574459
1558,956.1091943105941
1559,890.5745500686979
1560,842.326950597296
1561,935.1026934268884
1562,867.0562298849993
1563,998.2067290432744
1564,911.4022200199563
1565,974.6860936541048
1566,836.6208625924631
1567,769.2745801031085
1568,952.0283220864663
1569,790.3390298127817
1570,766.1040952500394
1571,893.0654042681562
1572,914.7040545509965
1573,955.9867220164979
1574,998.5969758549672
1575,886.1008279607589
1576,1193.551630048042
1577,915.9327841504285
1578,958.2492947191321
1579,849.7581665235978
1580,846.2730078491636
1581,1265.4930903484694
1582,927.3616463717951
1583,904.9758102873546
1584,816.6437966971765
1585,896.9295335662698
1586,797.6050891963272
1587,1052.4620596482368
1588,930.1792834116405
1589,715.0997872269378
1590,967.1164778072076
1591,952.8103369374046
1592,1012.5198712401044
1593,1031.6532698531382
1594,998.2497566196597
1595,822.6932190746753
1596,941.587957517428
1597,1023.6831874157185
1598,1070.190774206856
1599,874.1165411955718
1600,850.8503876695075
1601,1016.0594931768285
1602,909.9133915624595
1603,978.8942227378332
1604,702.0146562848546
1605,953.2619081335292
1606,958.0628660964134
1607,1046.9802101411829
1608,754.48998386893
1609,829.1157836232891
1610,991.1540563718244
1611,903.6609901193418
1612,777.793272416463
1613,1001.3120475457191
1614,1008.8467617582415
1615,856.4198541973943
1616,886.1814839414329
1617,888.9309959927906
1618,911.6476217209494
1619,812.7330056682063
1620,1278.8884515011305
1621,783.3757699257087
1622,906.2512234175433
1623,898.7734289068281
1624,1075.5236647915433
1625,1204.583414433932
1626,957.5945287666008
1627,970.1444393529424
1628,907.043004467418
1629,995.4342003230742
1630,961.3175813376876
1631,792.7418932303174
1632,817.7864767197728
1633,1000.3875947509545
1634,804.674218548203
1635,822.3685743169021
1636,919.8135008860063
1637,731.0106744149859
1638,926.907036100411
1639,1070.426327339341
1640,1036.6946383274394
1641,940.9755367213102
1642,1056.231244665266
1643,889.6007511061562
1644,937.1715492984837
1645,821.4559913627378
1646,1023.2604418668167
1647,999.3799997268553
1648,832.8469753796671
1649,836.3191513071588
1650,805.9149642677963
1651,945.2729445173849
1652,840.250193050933
1653,849.0372235260742
1654,833.2869667066698
1655,717.9595104087863
1656,1053.4682353581343
1657,870.0851666472091
1658,969.9591146661079
1659,801.3235909749386
1660,865.8753710396386
1661,806.9923891419104
1662,893.9978827306609
1663,944.1744450281766
1664,1137.9642794914002
1665,893.0956972178011
1666,894.6706994980048
1667,1065.3857720002209
1668,921.1771856389668
1669,1069.43304992047
1670,1008.7896015516322
1671,1017.9375713247016
1672,891.2654773602958
1673,984.3079363820405
1674,1001.4415977390972
1675,862.0230602387289
1676,776.0741267384229
1677,955.9371298738837
1678,963.2249700811682
1679,1112.1168977548643
1680,881.6872294666516
1681,910.3531252997827
1682,934.2563672068449
1683,795.5702871053467
1684,1063.34907547493
1685,951.0475839816255
1686,845.4649121781614
1687,933.3814589384899
1688,796.4552489409892
1689,845.0255278220314
1690,851.3153738258635
1691,906.4097869821912
1692,868.7481649139363
1693,1009.2426625020584
1694,954.8796224342507
1695,987.6177557263529
1696,915.4936846423213
1697,959.0048193176347
1698,864.5815238119663
1699,769.8675660410917
1700,976.8191772444338
1701,837.7405647228472
1702,785.7254422583693
1703,960.7958763704403
1704,866.2675948668654
1705,794.1180902900394
1706,940.2937479098517
1707,857.7952890340426
1708,1041.2766251532607
1709,960.9648477622617
1710,766.5696367431923
1711,938.2926362208433
1712,874.0918114852388
1713,1190.638270126644
1714,890.6014733533889
1715,1098.552865190471
1716,919.6789532709196
1717,939.358217467316
1718,965.4301837567506
1719,1042.2263949490994
1720,879.8780866229558
1721,938.0450376914064
1722,857.261662634135
1723,964.3782915990396
1724,1138.5256055279274
1725,922.1156951018282
1726,778.3026223462045
1727,893.5240346130141
1728,877.563558621662
1729,886.2375117495661
1730,795.7172279298177
1731,952.9955375921512
1732,913.5440886963639
1733,988.1934579283816
1734,929.8400915515597
1735,806.846619172294
1736,875.9994028691783
1737,980.8997505144594
1738,1030.6684389835414
1739,874.5224759990718
1740,813.537225945467
1741,784.4413707138475
1742,891.3244466376343
1743,911.988456006671
1744,974.5942998185828
1745,755.9157718931667
1746,891.5213490722641
1747,922.9012700244999
1748,901.6331163364465
1749,918.3419264798971
1750,954.4515576962878
1751,791.7356795495741
1752,1144.6726726883564
1753,825.4473612586878
1754,887.4695125331336
1755,964.2160038159689
1756,1005.9955797062901
1757,1144.5089177821171
1758,1008.3653465593991
1759,996.5809155984505
1760,1007.7176503055181
1761,901.3696118971412
1762,767.1889421001068
1763,924.1032249675783
1764,870.0581659891835
1765,901.0640336827835
1766,867.0039440731015
1767,868.7507413156357
1768,923.9419627585653
1769,780.6429322693118
1770,819.0584660935011
1771,974.0159365755553
1772,1010.7328999902693
1773,966.6596687750547
1774,784.080454717421
1775,899.8331767176167
1776,1020.7867489518351
1777,937.8189392858081
1778,1018.4670726644358
1779,872.9270190777829
1780,793.0448956173341
1781,931.8803733080563
1782,973.3832923230796
1783,890.7262638545027
1784,1022.0993012452234
1785,943.8155801875738
1786,862.120495512569
1787,938.8154265922934
1788,795.6957307019832
1789,875.9461307344112
1790,907.5866109775423
1791,904.4636988712359
1792,799.6219324629046
1793,1027.2810247347675
1794,913.3562252782979
1795,971.45400886033
1796,1032.082897895404
1797,924.8513202148489
1798,1019.2337209162829
1799,997.6944612550413
1800,929.3335729928583
1801,1213.8198356317046
1802,924.3744853058936
1803,1060.1041462490098
1804,947.0797952085827
1805,958.7357299032823
1806,1044.939546338919
1807,1207.8740291700608
1808,810.4815740915773
1809,942.7032685529499
1810,982.8755673891442
1811,964.8424868792051
1812,800.6291407722173
1813,947.6629679727243
1814,947.8654624141518
1815,855.3230940463014
1816,823.9658840015574
1817,761.350105660181
1818,938.524597088807
1819,901.4092849855845
1820,868.91861115806
1821,938.6132238757682
1822,1209.4502815732824
1823,1013.2894378194458
1824,879.1816502730561
1825,1000.6990518389123
1826,1032.639470430638
1827,968.4649423075678
1828,823.9656620583731
1829,935.5812358130853
1830,878.8473204929788
1831,892.050377584701
1832,901.9276613541648
1833,826.0724970485891
1834,1043.8299306100087
1835,899.3430052594919
1836,859.7450021334105
1837,905.5789694056645
1838,983.376388056156
1839,947.3197496586288
1840,1198.145125765742
1841,880.2756496028293
1842,928.8366566822382
1843,854.4702060553274
1844,973.2226012614187
1845,1296.8642242471897
1846,973.2310278565237
1847,922.626797189142
1848,880.5829389107756
1849,851.8440258236927
1850,894.464454162681
1851,996.7232714688045
1852,875.7161657556097
1853,853.4407235931478
1854,838.8703619628806
1855,911.8883133571854
1856,830.3248039374104
1857,805.631785640575
1858,930.8263190095347
1859,962.3232708237247
1860,917.1498165062939
1861,1003.7898509900981
1862,836.7196141757668
1863,910.6740241444924
1864,815.7136898628826
1865,923.6917449148003
1866,1044.3713805623838
1867,894.7934752931925
1868,848.4258883557067
1869,844.5424320540249
1870,962.8072993616898
1871,1004.5473091954636
1872,979.0039951400117
1873,961.8994570975378
1874,787.4498614523679
1875,775.4878585839748
1876,852.9546289510538
1877,840.8145291185053
1878,824.0348570513129
1879,742.671944341856
1880,924.5596170705484
1881,886.9917314232298
1882,904.0728586221699
1883,916.7806588940078
1884,1234.2708072291312
1885,1112.850645657255
1886,874.2876103818172
1887,893.6476366135815
1888,891.9543278197743
1889,1120.0953960819031
1890,892.6986545695379
1891,919.6771244554325
1892,989.4034739319765
1893,1123.175698871776
1894,811.662864279533
1895,957.2003365837554
1896,958.8468181291013
1897,770.7682790252908
1898,937.5673978287168
1899,944.6257333689296
1900,989.6940555295271
1901,1045.9818642102755
1902,754.4576191008193
1903,877.8490510739731
1904,1010.4023837658864
1905,965.9496835843598
1906,839.4842554785461
1907,942.6839428379283
1908,985.9171242135828
1909,878.4518791837962
1910,1009.6913775925441
1911,840.0107425649018
1912,1082.5286247185365
1913,923.2233434214418
1914,836.7818421307089
1915,867.4762360546798
1916,913.8632970794906
1917,1097.6001981289864
1918,883.8510691132353
1919,839.7057856023258
1920,950.3465729047384
1921,872.2055629054458
1922,1111.4945068329182
1923,822.5181818439527
1924,784.7962589379059
1925,835.2112796458459
1926,965.8313361595974
1927,761.7333433321049
1928,1207.405246351013
1929,922.6508945711638
1930,785.7354466596353
1931,890.287599609147
1932,852.5132646358718
1933,1108.9796845568844
1934,871.1284394681272
1935,790.4559975752238
1936,850.106015029641
1937,1007.3239007396331
1938,1011.0836241320723
1939,1041.744189677476
1940,1051.9042346768993
1941,1008.4880849604771
1942,1040.6172254910548
1943,1017.4625556067034
1944,854.6882157035282
1945,917.6029329914842
1946,784.5488917159535
1947,699.3372314788771
1948,957.3599235755248
1949,957.1486986376125
1950,860.7177024022379
1951,922.9818009354864
1952,951.4741983768251
1953,862.214647711418
1954,1018.3171807354713
1955,911.3049383148884
1956,815.7840806946589
1957,1021.7264256843813
1958,785.9653772921306
1959,793.0295236226982
1960,1074.6045436228037
1961,973.6996449166174
1962,802.4615790310203
1963,880.6526669719565
1964,1019.6751423869117
1965,873.3003049239389
1966,806.6057972137099
1967,930.0709783928888
1968,961.0662686305814
1969,882.0584247031236
1970,1027.7051882139863
1971,876.9401247017064
1972,1093.5093624182691
1973,1024.219111830581
1974,914.5648441328996
1975,940.8817738816521
1976,982.1047913147271
1977,1101.2298290782885
1978,908.7621573329073
1979,1056.0925022660326
1980,923.2559184600467
1981,907.6142006744072
1982,923.5999074326013
1983,1070.976232866092
1984,986.5746535068731
1985,917.1928091483496
1986,986.5381557523399
1987,1009.3088768555741
1988,888.1833826956184
1989,866.1411205140893
1990,954.1254087577707
1991,945.2500189197602
1992,1054.4049912351056
1993,782.3435534612253
1994,863.5693367499792
1995,918.2429221539868
1996,1095.8259348584074
1997,964.6272077554597
1998,884.5591540057751
1999,963.3325973605545
2000,889.008763026485
2001,835.544486389052
2002,962.8995111565565
2003,1043.1318796923224
2004,893.892293005872
2005,953.338991557304
2006,883.8852770184078
2007,917.7537573071648
2008,1051.675825147182
2009,937.9977139853975
2010,806.1014526513638
2011,757.8688592220687
2012,853.8555766802655
2013,910.9369146496168
2014,858.8620322536935
2015,865.6641813650931
2016,1231.2937442389434
2017,930.0993572686567
2018,849.0137476118963
2019,941.162629857816
2020,962.9795060762875
2021,1231.1906049343895
2022,862.8348807609837
2023,917.0454148248135
2024,971.6587160826751
2025,962.5304342137499
2026,953.7866806710912
2027,957.9186883917797
2028,931.0326188273143
2029,932.9657498435776
2030,932.0007343480081
2031,1023.108333160953
2032,786.3475531186923
2033,905.7094819342224
2034,743.0997803733168
2035,847.2887174855521
2036,957.8546561106699
2037,1070.152305307242
2038,937.0848120374485
2039,841.0600622034618
2040,990.9735994112979
2041,832.7374807883067
2042,912.1965377004153
2043,899.8816572071088
2044,709.6144927677929
2045,922.3024903171072
2046,935.464673858352
2047,948.1305137740935
2048,898.5754926358147
2049,887.6945605666942
2050,847.1217175306653
2051,907.6529127008928
2052,868.7361733539447
2053,857.1966797171002
2054,889.7219281666817
2055,838.6981954331819
2056,859.2779518905372
2057,838.5147729819397
2058,845.0193762198264
2059,1007.7577475243014
2060,1158.4812248791416
2061,876.3942063261477
2062,884.6582268990614
2063,917.2132494485462
2064,839.4938559074818
2065,1365.0535258726572
2066,882.1796162889368
2067,896.2519465845252
2068,890.9876620067834
2069,908.459310164347
2070,953.5088206994282
2071,1062.042783178164
2072,892.8692284601591
2073,933.1002840736477
2074,909.7449108011117
2075,1000.7258324418541
2076,851.7555412651064
2077,969.1812111597433
2078,716.1381240320369
2079,778.9194424715735
2080,921.6542985111649
2081,963.5666625827022
2082,803.9612388749828
2083,809.7742285182763
2084,926.1748651696511
2085,1040.0037567668842
2086,1088.9419816487525
2087,831.4312590733665
2088,826.5515894721719
2089,921.4395989604718
2090,926.860244167044
2091,850.775989191924
2092,963.2250443324689
2093,739.9052415407166
2094,982.5911656368321
2095,955.2369819878595
2096,1015.6211603054599
2097,919.242005815024
2098,859.1111385078054
2099,778.9955033930243
2100,970.0833848736461
2101,887.2640713741772
2102,988.3695730845803
2103,861.2297549607587
2104,1196.5516338527757
2105,783.2446748904839
2106,938.6461601097719
2107,1015.0530526579636
2108,858.7433023764756
2109,1186.946838322266
2110,795.4299769516573
2111,991.2096072251352
2112,931.210263350012
2113,809.9781173128629
2114,996.1166830437987
2115,1066.5990966543143
2116,696.5712323119277
2117,849.0351419403144
2118,871.9393847972841
2119,1044.179808938502
2120,1060.361988694855
2121,961.687325416154
2122,823.3619208935761
2123,803.3721881413148
2124,856.492110876762
2125,1095.4838034195275
2126,840.4999223327615
2127,795.0855228647569
2128,1001.2913251860225
2129,918.7992851395467
2130,890.9031077822418
2131,843.7171287696717
2132,882.5080359457861
2133,993.3625787924941
2134,984.5805518665591
2135,962.1215870214787
2136,967.3941010051456
2137,950.482907872505
2138,865.4087347035581
2139,872.8372203600675
2140,825.872222358209
2141,977.6674961104488
2142,1035.299285608123
2143,950.7465020165071
2144,974.3037595308874
2145,967.2963951837146
2146,1025.1643933486039
2147,806.6156360063862
2148,1048.8148952414663
2149,915.627654201114
2150,777.5353942052853
2151,910.161408911126
2152,740.4683073407783
2153,1235.048209877021
2154,936.7728175692184
2155,1039.1699513500375
2156,948.5449576090768
2157,911.4054970841656
2158,873.5007319286022
2159,1063.93245407192
2160,907.9913111395399
2161,874.3370921950328
2162,840.7352564650736
2163,955.7020069407662
2164,909.9217339197344
2165,840.8385851357335
2166,777.3640792524402
2167,871.9475449954953
2168,985.8814678103652
2169,932.9350543163553
2170,943.4002362666716
2171,923.8381197108283
2172,937.7181624050945
2173,968.8036993486429
2174,1008.3005417920397
2175,910.3234474082352
2176,847.2205131022067
2177,926.3174226917492
2178,861.3403019951676
2179,833.2547231062583
2180,940.9179755380852
2181,839.6711966148036
2182,891.4966691223098
2183,845.7089189010885
2184,848.7871080339753
2185,771.3945383356031
2186,877.2021102470773
2187,834.6671119203692
2188,1145.5688618994536
2189,835.2616830542455
2190,869.1035595773768
2191,930.0956741633474
2192,1225.0922703594993
2193,869.4154971799267
2194,840.0177011468344
2195,1046.3466467342557
2196,919.1455102195446
2197,1122.2481383069457
2198,954.0442626877948
2199,924.8399415361323
2200,920.769370779204
2201,959.0394495403434
2202,953.4628573670803
2203,899.6101834671292
2204,939.353402062599
2205,965.2347757708316
2206,881.8973531894642
2207,1045.777241975658
2208,781.7909447667207
2209,870.0167977270249
2210,730.9666886338833
2211,929.4079036234283
2212,879.5291543601656
2213,869.0745746913013
2214,808.6388192345632
2215,898.6658889610623
2216,987.5051181304625
2217,871.6466640044342
2218,908.6588488321626
2219,975.3829624658116
2220,1049.1181907394916
2221,752.9168064333708
2222,917.7081254392838
2223,924.6423858561892
2224,775.1530723706721
2225,853.5513191388067
2226,930.6032296465547
2227,995.7887137939211
2228,871.0707066212633
2229,918.4994470384092
2230,991.6394364129135
2231,1060.59105279436
2232,752.9240756519182
2233,1064.2134295051023
2234,766.5546207806401
2235,789.318850350838
2236,1143.975857845791
2237,959.3713198013236
2238,921.8118206438234
2239,957.6000175602535
2240,939.0279640064696
2241,1153.6820657482688
2242,976.3156878430947
2243,1104.1330983844662
2244,950.3488442796513
2245,1021.280714317541
2246,855.4743436760008
2247,1036.53522189789
2248,822.3970340195469
2249,891.2713153063761
2250,943.4698257873342
2251,989.3745729809526
2252,929.1700500895531
2253,964.7576000056299
2254,875.3162713436486
2255,975.4825693932496
2256,1083.8577950229082
2257,987.0037482283207
2258,847.0039691606036
2259,932.2979496195783
2260,949.255412426757
2261,960.8764563161019
2262,923.3422766637825
2263,941.1762085087148
2264,669.5193243155838
2265,880.3302431989144
2266,819.8290813463701
2267,890.5626642052267
2268,856.9458940832766
2269,851.3242633552524
2270,807.1069234520235
2271,883.8761806395698
2272,971.0767597773503
2273,929.0230615377382
2274,874.531192286018
2275,860.99813476801
2276,910.0534824115497
2277,874.4096783595442
2278,868.3715085176735
2279,945.1748694125268
2280,1168.3791582103897
2281,923.1863833087856
2282,924.4029534260767
2283,974.3380619156402
2284,937.0997186299034
2285,1192.563262719306
2286,836.3900760532091
2287,978.2221644138621
2288,807.0923462909911
2289,980.6900901009427
2290,807.6647750178538
2291,957.3890442658138
2292,917.9650484023941
2293,687.5426599611667
2294,983.2581359636163
2295,945.5959572707744
2296,850.7335971616053
2297,831.7291038031109
2298,969.780127235151
2299,978.6421889501755
2300,1038.3784405576844
2301,987.4577039548687
2302,866.8527707060327
2303,870.0264037489802
2304,967.143710022358
2305,992.0807390270908
2306,1104.9838314823282
2307,961.9303591240139
2308,996.2894428815686
2309,927.793666537282
2310,934.1292009906819
2311,922.3608268786691
2312,954.5248689766669
2313,978.434027744309
2314,750.4722759651451
2315,935.7275556937545
2316,922.3943142136377
2317,879.1260003302651
2318,879.1655736905433
2319,949.1399421027685
2320,774.2797460912011
2321,793.1411196906229
2322,806.4856172827532
2323,804.1805786079705
2324,1164.0983004286882
2325,951.3599529331179
2326,1103.5136009930238
2327,956.0484116044303
2328,1165.3665922141272
2329,1011.9179816554074
2330,945.4727923884025
2331,967.3275404915058
2332,889.4956446105481
2333,930.1104431507521
2334,840.8101837387158
2335,976.268299604954
2336,863.3865478579723
2337,1145.050933858013
2338,751.6511339293975
2339,920.986001987352
2340,1042.1679305212883
2341,970.1985040516072
2342,951.9681073854679
2343,1105.1040765699956
2344,747.8361184645404
2345,905.5294489409832
2346,892.5487081265031
2347,891.5223284456576
2348,948.2180382695658
2349,852.5563208474493
2350,918.5058185737252
2351,926.6958842614134
2352,779.4812974708483
2353,1047.2606295630321
2354,972.8205489380614
2355,781.6169481492844
2356,860.7332834395198
2357,996.9434823706983
2358,829.5764782678876
2359,907.9882394290427
2360,913.4715064709557
2361,890.0487990580305
2362,821.8958426658221
2363,960.8843704378131
2364,822.6862696429532
2365,1045.2336028073846
2366,1024.5476464094654
2367,792.7188495533876
2368,1081.3438075028098
2369,831.3698913460008
2370,892.0651485393003
2371,948.5449342440644
2372,979.487785258543
2373,1128.5327944289343
2374,950.274035473705
2375,970.4671026270589
2376,829.1269154334228
2377,1003.0372995402975
2378,927.4671029508603
2379,961.837363997924
2380,919.2373242662794
2381,918.0254286365671
2382,769.9740196703628
2383,996.0581266819887
2384,929.9592390508986
2385,955.1662319630615
2386,798.4785544573898
2387,939.6901013252703
2388,1083.6823168508604
2389,1050.6757290187024
2390,1017.3203247408396
2391,872.8451095303373
2392,875.7020134752182
2393,979.3564579705529
2394,968.0552266024064
2395,783.6652147735994
2396,804.1968723411177
2397,1001.8675766566402
2398,958.1726101568548
2399,900.9013302815166
2400,878.416741641837
2401,933.7706924313088
2402,883.7765121464095
2403,955.8566907306421
2404,845.520541233102
2405,731.9829739535813
2406,889.6416192190737
2407,906.5871617051603
2408,810.5493534936257
2409,882.8209046358389
2410,999.561865662142
2411,929.9882107869581
2412,1192.1536021172983
2413,1021.608558493162
2414,898.9170150476616
2415,1000.8296817974971
2416,919.3838449446048
2417,1180.5214364405795
2418,913.5899496046973
2419,1010.4482221001481
2420,1076.8827578595542
2421,948.2309647481845
2422,838.1940305798383
2423,1102.0652650336547
2424,933.9695372628513
2425,826.1453636587732
2426,848.943424551036
2427,1081.488182972339
2428,730.7128971824151
2429,971.7514748969404
2430,992.9982779418076
2431,931.191423574694
2432,1104.2172823216858
2433,881.240402540767
2434,880.6811653277571
2435,917.8100966251379
2436,784.3074909447074
2437,918.6312410124058
2438,961.1216537241489
2439,801.2539940846564
2440,1027.577951137976
2441,977.0765699338147
2442,982.4052745683853
2443,999.4043003498998
2444,847.4017810758428
2445,866.4113496045476
2446,834.4752037798132
2447,841.9186542355802
2448,903.8344893475407
2449,811.4031865748456
2450,833.5972057612455
2451,660.9529946258004
2452,908.9062121948539
2453,1063.2689102233337
2454,990.0293093615006
2455,1161.5615449050779
2456,1023.8889834632471
2457,845.9844705104803
2458,1011.6156008908212
2459,995.9192179057683
2460,1023.7057714505614
2461,1202.9327342430693
2462,826.7083636803895
2463,1005.3423674771253
2464,1118.9550632917758
2465,874.4245462462184
2466,888.6310092833374
2467,951.2141553965356
2468,970.3618251703311
2469,847.0309882073357
2470,977.2601655372717
2471,1049.220414276034
2472,877.5789340748256
2473,928.1247516083073
2474,896.6900731561293
2475,942.8757383918567
2476,1068.7910796179124
2477,854.9087571565902
2478,907.9513150483981
2479,937.9441110619108
2480,913.75771358918
2481,903.9252055113977
2482,878.6356148347697
2483,946.7923912202481
2484,836.4386459754104
2485,952.948642439612
2486,761.1746936900026
2487,845.0612313548686
2488,927.9519739540362
2489,819.8168730529641
2490,882.7789075318942
2491,1006.9362028025264
2492,862.9962275713732
2493,928.960366627596
2494,974.1643053840623
2495,924.030514112093
2496,793.7369838293946
2497,966.0547963869001
2498,1050.5542750848708
2499,912.8760000832169
2500,1189.2322047658404
2501,846.4386650980442
2502,810.0726780915625
2503,929.285048316321
2504,973.3778831389119
2505,1190.3528919305725
2506,1011.946217718413
2507,972.471141885158
2508,873.9210073957329
2509,933.1337358691062
2510,841.0384510807054
2511,943.5543001079259
2512,910.1160900551198
2513,869.6049197968372
2514,939.4573158637584
2515,916.052600067524
2516,927.212480667495
2517,898.0479511368327
2518,938.713215784426
2519,861.5970477420528
2520,913.42565441485
2521,724.5230319245784
2522,906.5996827155857
2523,861.9643420665578
2524,1034.7571076190634
2525,896.7798242271356
2526,954.1481942792384
2527,895.148795851609
2528,829.0702577494027
2529,820.2116368307845
2530,904.6588989952046
2531,919.087329338505
2532,975.2390185552661
2533,1058.8690330065122
2534,918.4599106575516
2535,908.5756004902829
2536,912.513165967607
2537,994.8878893215475
2538,1031.5824771548669
2539,1012.7604820018092
2540,957.7975868426593
2541,953.9609658449153
2542,990.6734739406363
2543,856.104845415155
2544,1033.0824428428202
2545,1007.5548468598222
2546,983.1774260845219
2547,912.8979279273588
2548,958.1432218737375
2549,1164.7753288185397
2550,938.1692946544836
2551,1067.5195186992512
2552,966.5422029176336
2553,1007.5085277811652
2554,931.8320886098637
2555,958.1605141326376
2556,876.8781401379352
2557,955.2847702101637
2558,983.2517932767839
2559,903.8133464686954
2560,854.3732865570556
2561,832.1563577559082
2562,993.6096395689309
2563,873.9276606418678
2564,997.9349799356713
2565,981.1198643319686
2566,996.6547560737486
2567,956.0756092318821
2568,940.3185325148535
2569,832.2600767604624
2570,1073.915641105965
2571,833.4790209891053
2572,890.0596834490296
2573,872.7618068274052
2574,734.8595911672596
2575,995.6409488950418
2576,996.7314038185125
2577,1034.0308421257087
2578,688.974336360389
2579,827.2043467631344
2580,905.7120953882073
2581,921.9554943226572
2582,1019.6759489524796
2583,966.2677603832118
2584,952.5080632174374
2585,842.9164851612039
2586,939.3360196207279
2587,990.7211866264984
2588,1211.1674379344254
2589,836.3047882226148
2590,885.2570935038226
2591,969.5540245473577
2592,949.9482700750017
2593,1207.9306383053215
2594,969.5188447792873
2595,952.382227416197
2596,705.8123886504937
2597,998.9775350915896
2598,1023.5463128065685
2599,957.3839176659357
2600,1012.9735858429875
2601,860.6261774795103
2602,1056.8250650855732
2603,993.9204775575564
2604,971.5702001056444
2605,971.7953707838054
2606,841.5978533526696
2607,810.0012802247586
2608,1090.820169882431
2609,797.860336802537
2610,878.4216471115283
2611,948.3989336047887
2612,827.4362311088968
2613,948.198358278911
2614,852.7650555567719
2615,826.2973914138169
2616,815.1473072071813
2617,957.3744972180867
